Date,Imp Vol,1D IV Chg,IV Rank,IV Pctl,P/C Vol,Options Vol,P/C OI,Total OI,Last,Call Volume,Put Volume,Call OI,Put OI,WBD,PSKY,NFLX,VIX,WBD_Log_Ret,Realized_Vol,VRP,Arb_Spread,Implied_Deal_Prob,NFLX_Ret,PSKY_Ret,PSKY_NFLX_Beta,NFLX_Log_Ret,PSKY_Log_Ret,Pair_Spread,Spread_ZScore
2025-09-22,67.64,-4.85%,67.82%,93%,0.22901306757513,169197,0.56204777428575,1493049,19.61,137669,31528,955828,537221,19.61000061035156,18.61000061035156,122.73699951171876,16.100000381469727,0.014381382059439937,109.161546286174,-41.521546286174,11.389999389648441,40.73881773463053,0.00032601380624641685,-0.016384749719467684,-0.1291776072013481,0.0003259606752927878,-0.016520464205055704,-0.0018081133605718296,0.10464678899480845
2025-09-23,59.38,-8.26%,50.95%,79%,0.33520838853768,176361,0.5572228226091,1540369,19.56,132085,44276,989177,551192,19.559999465942383,19.729999542236328,121.84700012207033,16.639999389648438,-0.0025530340296484994,109.2159503284843,-49.835950328484294,11.440000534057617,40.4786661024011,-0.007251272177005275,0.06018263810597535,-0.12778702604125752,-0.007277690439242993,0.05844119338199512,0.0001903358613441833,0.15692541867999663
2025-09-24,59.72,+0.34%,51.64%,80%,0.46359230317104,151896,0.55325816861906,1632100,19.82,103783,48113,1050759,581341,19.81999969482422,19.1200008392334,120.3949966430664,16.18000030517578,0.013204876201364684,108.05338833204911,-48.33338833204911,11.180000305175781,41.831424818684035,-0.011916612452906206,-0.030917319673378407,-0.12689095979694964,-0.011988184444468985,-0.03140534531690677,-0.015973238854485924,-0.12870718780107662
2025-09-25,62.71,+2.99%,57.75%,86%,0.74692264954627,141492,0.54025587029867,1700558,19.78,80995,60497,1104075,596483,19.780000686645508,18.93000030517578,120.8239974975586,16.739999771118164,-0.0020201525957802033,108.49527458800765,-45.785274588007645,11.219999313354492,41.62331343667054,0.003563278096713862,-0.009937265989431565,-0.10994769399827511,0.0035569446620502313,-0.009986970173705671,0.00245890032142174,0.3105626079559226
2025-09-26,64.0,+1.30%,60.40%,87%,0.92961559285328,103356,0.55837350085261,1761054,19.51,53563,49793,1130059,630995,19.51000022888184,18.920000076293945,121.06099700927734,15.289999961853027,-0.013744194542162486,108.763343098351,-44.763343098351,11.48999977111816,40.218524393941735,0.0019615268210566583,-0.0005282741004024594,-0.12926104470841646,0.0019596055393419514,-0.0005284136863269546,0.0018913022342091038,0.3138937274507129
2025-09-29,64.09,+0.09%,60.58%,88%,0.6255515591976,87679,0.55681957372383,1639591,18.865,53938,33741,1053167,586424,18.86000061035156,19.5,120.64099884033205,16.1200008392334,-0.03388385679899815,108.65130362994428,-44.56130362994428,12.139999389648441,36.83663256511939,-0.003469310342067544,0.030655386964441478,-0.12725780339262766,-0.003475342354515369,0.03019489791351929,0.0003671940276237318,0.26080364894660873
2025-09-30,62.51,-1.58%,57.34%,84%,0.23620738376635,74369,0.55317127518371,1675673,19.53,60159,14210,1078872,596801,19.530000686645508,18.920000076293945,119.89199829101562,16.280000686645508,0.0349084704795515,108.27277443850303,-45.76277443850304,11.469999313354492,40.322585046833495,-0.0062085075265972955,-0.029743585831079722,-0.13440573839934122,-0.006227860452890767,-0.030194897913519363,-0.010286228002850065,0.07271687700500304
2025-10-01,65.07,+2.56%,62.57%,90%,0.27492318600804,26971,0.5606854461849,1669871,19.35,21155,5816,1069960,599911,19.350000381469727,18.88999938964844,117.08999633789062,16.290000915527344,-0.009259340857098773,108.99304665709136,-43.92304665709136,11.649999618530273,39.386059018347616,-0.023371050554380268,-0.0015856599642984914,-0.12116163375509804,-0.023648484699905204,-0.0015869184535930142,-0.02384075833237865,-0.2213357276770162
2025-10-02,62.08,-2.99%,56.47%,83%,0.75611403864343,90979,0.56032307952203,1671791,19.24,51807,39172,1071439,600352,19.239999771118164,18.6200008392334,116.25299835205078,16.6299991607666,-0.0057010058485733334,108.70815697911223,-46.628156979112234,11.760000228881836,38.81373535121289,-0.007148330446817064,-0.014293200589672872,-0.12243355425085159,-0.007174002174054821,-0.014396332282057661,-0.008936596303523415,0.16021334328994366
2025-10-03,69.22,+7.14%,71.06%,95%,0.89857870655807,117017,0.57211295851503,1685423,18.99,61634,55383,1072075,613348,18.989999771118164,19.09000015258789,115.33200073242188,16.649999618530273,-0.013078920569976555,109.50800883773655,-40.288008837736555,12.010000228881836,37.513006961375844,-0.007922355833264949,0.02524163760316145,-0.09771316510818803,-0.007953904430856654,0.02492832881020475,-0.005518078521953917,0.2107912344276817
2025-10-06,70.48,+1.26%,73.64%,96%,1.3016542233934,78613,0.56556224003953,1597041,19.08,34155,44458,1020107,576934,19.07999992370605,19.1299991607666,116.33100128173828,16.3700008392334,0.0047281492500672855,109.6872940882249,-39.2072940882249,11.920000076293949,37.981269975618765,0.008661954557037,0.0020952859014664593,-0.09783804283306448,0.008624655064905477,0.002093093851409024,0.008829439270793257,0.5026767323809715
2025-10-07,70.03,-0.46%,72.70%,95%,0.42978301575063,38943,0.5752367708706,1633478,18.6,27237,11706,1036973,596505,18.600000381469727,18.51000022888184,119.1060028076172,17.239999771118164,-0.02547906079322544,110.51207779880406,-40.482077798804056,12.399999618530273,35.483873848836474,0.02385435950265946,-0.03240977308333126,-0.1006812439166316,0.02357428945390619,-0.03294660063143156,0.02025718471950918,0.7440223143231717
2025-10-08,74.3,+4.28%,81.44%,96%,0.56522062930553,126102,0.57414970144521,1648204,17.89,80565,45537,1047044,601160,17.889999389648438,18.5,121.4250030517578,16.299999237060547,-0.0389197378245656,112.52158501691231,-38.221585016912314,13.110000610351562,31.789800061338823,0.019470053477374183,-0.0005402608729434544,-0.1192036691357226,0.019282936866158947,-0.0005404068664342864,0.01921851838485384,0.6845447739553606
2025-10-09,73.38,-0.92%,79.56%,96%,0.58049845148389,129623,0.56201751310873,1675370,17.67,82014,47609,1072568,602802,17.670000076293945,17.969999313354492,123.10700225830078,16.43000030517578,-0.012373572754399258,69.9559003914856,3.424099608514396,13.329999923706055,30.645162650839445,0.013852165240020753,-0.028648685764622095,-0.12940714986476146,0.013757100891169572,-0.02906706949946933,0.009995614272322307,0.5367878162659184
2025-10-10,74.58,+1.19%,82.00%,97%,0.93954612457578,113157,0.54083235973165,1713176,17.1,58342,54815,1111851,601325,17.100000381469727,17.0,122.00800323486328,21.65999984741211,-0.03278980483253056,43.148426458002795,31.431573541997203,13.899999618530273,27.679503509814186,-0.008927185320714792,-0.05397881749687283,-0.03674107286751749,-0.008967271388423636,-0.055490318528593784,-0.011006045224924457,-0.843404304258203
2025-10-13,77.29,+2.71%,87.54%,97%,0.49752189949285,77955,0.52417810111863,1616115,17.78,52056,25899,1060319,555796,17.780000686645508,17.100000381469727,121.90299987792967,19.030000686645508,0.038995782887955244,44.136528298518286,33.15347170148172,13.219999313354492,31.217486317974164,-0.0008606267961903669,0.005882375380572125,0.04097091744048078,-0.000860997348051356,0.005865141760568948,-0.0011012975869003426,-0.10241102368560222
2025-10-14,77.32,+0.03%,87.60%,97%,0.28459363676184,32260,0.52374459496831,1663987,17.98,25113,7147,1092038,571949,17.979999542236328,17.290000915527344,121.53500366210938,20.809999465942383,0.011185734879130074,38.34869999732559,38.971300002674404,13.020000457763672,32.25806307558177,-0.00301876259147682,0.011111142094681448,0.04373923470237418,-0.003023328246001927,0.011049866829676047,-0.003506640964695107,-0.2989986256501162
2025-10-15,77.23,-0.09%,87.41%,96%,0.17687637538433,75406,0.52290147284312,1679506,18.45,64073,11333,1102833,576673,18.450000762939453,17.43000030517578,120.3290023803711,20.63999938964844,0.025804408254396963,39.10083675398116,38.12916324601884,12.549999237060547,34.70343879968825,-0.009923077676380343,0.008097130262307406,0.04094118997364818,-0.009972639555149472,0.008064524394119066,-0.01030281078041622,-0.7213908531694284
2025-10-16,82.9,+5.68%,99.02%,99%,0.39844521823629,86347,0.51749114035524,1709387,18.29,61745,24602,1126456,582931,18.290000915527344,16.899999618530273,118.35900115966795,25.309999465942383,-0.008709899379324449,36.62222258590788,46.27777741409213,12.709999084472656,33.870973424094146,-0.016371790522086926,-0.030407382522427473,0.003197439857232047,-0.01650728922428079,-0.030879277683725694,-0.01640855459105231,-1.2135934741182115
2025-10-17,73.12,-9.78%,79.03%,94%,0.40102260224225,194822,0.50539835849802,1741913,18.19,139057,55765,1157111,584802,18.190000534057617,16.770000457763672,119.93599700927734,20.780000686645508,-0.005482490568955302,34.326549029535855,38.79345097046415,12.809999465942383,33.350680083405315,0.013323835400418815,-0.007692258207157687,0.028853429871219794,0.013235853745981161,-0.007721996225155729,0.013458659822529516,1.2751338685167182
2025-10-20,63.6,-9.53%,59.57%,82%,0.7651699791452,70252,0.54593055228657,1385885,18.32,39799,30453,896473,489412,18.31999969482422,16.989999771118164,123.8560028076172,18.229999542236328,0.0071213206979300735,33.932344392213885,29.667655607786116,12.680000305175781,34.02705447966176,0.032684147345993564,0.013118622978489203,-0.04766536352606515,0.0321613808908422,0.013033319080580136,0.03278261878276926,2.317381282054812
2025-10-21,46.4,-17.20%,24.43%,42%,0.48715081238399,324474,0.55630791702425,1436273,20.33,218185,106289,922872,513401,20.32999992370605,16.510000228881836,124.13500213623048,17.8700008392334,0.10410428129956115,51.07622498331654,-4.676224983316544,10.670000076293949,44.484911924804,0.0022526104693256777,-0.028251886327408604,-0.0012051674900199678,0.0022500771460428246,-0.028658650417017723,0.002215538672252388,0.14084995645596218
2025-10-22,43.69,-2.70%,18.91%,32%,0.58683794152283,219639,0.54779455786756,1564082,20.53,138413,81226,1010523,553559,20.530000686645508,16.56999969482422,111.63700103759766,18.600000381469727,0.00978964058932058,50.9905538409749,-7.300553840974899,10.469999313354492,45.525498606181685,-0.10068071763447539,0.0036341287165715386,0.053001628391878476,-0.10611715476420716,0.0036275412258427162,-0.1063094203562355,-3.6985984793203053
2025-10-23,43.8,+0.11%,19.12%,33%,0.54918507910529,181738,0.57564600574227,1679292,21.25,117312,64426,1065780,613512,21.25,16.469999313354492,111.35900115966795,17.299999237060547,0.03446963089362665,52.26106187410608,-8.461061874106086,9.75,49.27159279635516,-0.002490212701397043,-0.006035026150360334,-0.10183424183549615,-0.0024933184380808112,-0.0060533105222362014,-0.003109752725707566,0.05285872218704335
2025-10-24,40.09,-3.71%,11.53%,8%,0.36674130846299,118409,0.5935186482346,1763077,21.15,86636,31773,1106405,656672,21.149999618530277,16.719999313354492,109.46900177001952,16.3700008392334,-0.004717007914532492,51.961446567010505,-11.871446567010501,9.850000381469723,48.75129945566635,-0.01697212950876359,0.015179114172596986,-0.0993088261404079,-0.017117806753439414,0.015065064090372181,-0.015621712922894541,-0.36882476037167716
2025-10-27,43.2,+3.11%,17.90%,30%,0.42150860575257,61530,0.61246469316548,1678945,21.04,43285,18245,1041229,637716,21.040000915527344,16.56999969482422,109.45600128173828,15.789999961853027,-0.00521445607272806,50.15157398808601,-6.951573988086004,9.959999084472656,48.17898571230167,-0.00011875953987916521,-0.008971269419279615,-0.12838658091900484,-0.00011876659235169248,-0.009011753568135886,-0.001275754821049301,0.15396957714848883
2025-10-28,39.12,-4.08%,9.57%,5%,0.23250854958761,30634,0.6150171185185,1704783,20.99,24855,5779,1055582,649201,20.989999771118164,16.209999084472656,110.25,16.420000076293945,-0.0023793084549512053,48.98143656279548,-9.861436562795483,10.010000228881836,47.91883408007222,0.007254044629475986,-0.02172604809787726,-0.1580585479704283,0.007227860598235325,-0.021965533752690506,0.003756020227889631,0.31034144783786927
2025-10-29,56.96,+17.84%,46.01%,72%,0.2666084022189,104347,0.60872713393243,1719636,21.34,82383,21964,1068942,650694,21.34000015258789,15.880000114440918,110.04100036621094,16.920000076293945,0.016537130095716206,48.93875726370438,8.02124273629562,9.65999984741211,49.7398558105981,-0.0018956882883361947,-0.020357741435521715,-0.1914293637533514,-0.001897487379416268,-0.020567816242816683,-0.005834771356574512,-0.07016528302295225
